Survey,Year,Quarter,Ship,Gear,HaulNo,ShootLat,ShootLon,DateTime,Depth,Area,Subarea,DayNight,AphiaID,Species,Sex,Age_0,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,DateofCalculation
SWC-IBTS,1996,1,SCO2,GOV,39,55.9167,-6.6833,20/03/1996 21:07:00,65,47,40E3,N,126438,Merlangius merlangus,-9,0,897.6,0.4,0,0,0,0,0,0,0,0,
SWC-IBTS,1996,1,SCO2,GOV,40,56.1833,-7.3333,21/03/1996 08:05:00,102,45,41E2,D,126438,Merlangius merlangus,-9,0,3920.65,301.05,20.033,1.667,5.1,0.5,0,0,0,0,
SWC-IBTS,1996,1,SCO2,GOV,41,56.3667,-6.8167,21/03/1996 11:21:00,70,45,41E3,D,126438,Merlangius merlangus,-9,0,1295,11.8,3.133,0.667,0.4,0,0,0,0,0,
SWC-IBTS,1996,1,SCO2,GOV,42,59,-6.8833,22/03/1996 07:05:00,175,42,47E3,D,126438,Merlangius merlangus,-9,0,131.25,13.5,0.5,0.75,0,0,0,0,0,0,
SWC-IBTS,1996,1,SCO2,GOV,43,59.35,-5.2,22/03/1996 13:45:00,116,42,47E4,D,126438,Merlangius merlangus,-9,0,37.5,159.333,5.417,3.75,0,0,0,0,0,0,
SWC-IBTS,1996,1,SCO2,GOV,44,59.2167,-4.15,22/03/1996 20:55:00,105,40,47E5,N,126438,Merlangius merlangus,-9,0,50.667,211,103.833,44.5,0,0,0,0,0,0,
SWC-IBTS,1996,1,SCO2,GOV,47,58.7,-4.35,23/03/1996 15:07:00,93,40,46E5,D,126438,Merlangius merlangus,-9,0,380,296,88.167,38.833,3,0,0,0,0,0,
SWC-IBTS,1996,1,SCO2,GOV,48,58.6167,-5.6,24/03/1996 08:08:00,117,42,46E4,D,126438,Merlangius merlangus,-9,0,1184,98,7.75,2.75,0.5,0,0,0,0,0,
SWC-IBTS,1996,1,SCO2,GOV,49,58.3833,-5.6167,24/03/1996 10:42:00,110,43,45E4,D,126438,Merlangius merlangus,-9,0,616.494,70.156,7.6,0.25,0.5,0,0,0,0,0,
SWC-IBTS,1996,1,SCO2,GOV,50,58.3333,-5.9833,24/03/1996 13:07:00,110,43,45E4,D,126438,Merlangius merlangus,-9,0,1536.31,44.64,5.3,0,0.75,0,0,0,0,0,
SWC-IBTS,1996,1,SCO2,GOV,51,57.9667,-6.2333,24/03/1996 16:39:00,100,43,44E3,D,126438,Merlangius merlangus,-9,0,868.429,9.671,3.567,1.333,0,0,0,0,0,0,
SWC-IBTS,1997,1,SCO2,GOV,2,58.7,-4.3167,26/02/1997 11:33:00,85,40,46E5,D,126438,Merlangius merlangus,-9,0,178.75,61,22.917,3.333,1,0,0,0,0,0,
SWC-IBTS,1997,1,SCO2,GOV,3,59.2333,-4.15,26/02/1997 16:31:00,112,40,47E5,D,126438,Merlangius merlangus,-9,0,985,1650.75,1399.25,106.5,9.5,0,0,0,0,0,
SWC-IBTS,1997,1,SCO2,GOV,5,59.3333,-5.0333,27/02/1997 00:12:00,114,42,47E4,N,126438,Merlangius merlangus,-9,0,74,380.9,258.85,125.25,8,4,0,0,0,0,
SWC-IBTS,1997,1,SCO2,GOV,6,58.6,-5.6,27/02/1997 07:45:00,110,42,46E4,D,126438,Merlangius merlangus,-9,0,1292.333,25.467,2.7,0.5,0,0,0,0,0,0,
SWC-IBTS,1997,1,SCO2,GOV,7,58.4167,-6.0333,01/03/1997 07:06:00,86,43,45E3,D,126438,Merlangius merlangus,-9,0,1507.4,198.317,104.183,11.1,64,0,0,0,0,0,
SWC-IBTS,1997,1,SCO2,GOV,8,55.45,-4.7833,04/03/1997 06:44:00,60,46,39E5,D,126438,Merlangius merlangus,-9,0,2751.2,61.3,0.5,0,0,0,0,0,0,0,
SWC-IBTS,1997,1,SCO2,GOV,9,55.3,-5.1667,04/03/1997 09:09:00,50,46,39E4,D,126438,Merlangius merlangus,-9,0,2414.8,269.2,3,2,0,0,0,0,0,0,
SWC-IBTS,1997,1,SCO2,GOV,27,55.45,-7.5,09/03/1997 07:25:00,57,47,39E2,D,126438,Merlangius merlangus,-9,0,163.05,16.871,2.479,0.4,0.2,0,0,0,0,0,
SWC-IBTS,1997,1,SCO2,GOV,28,55.3667,-8.45,09/03/1997 11:55:00,93,47,39E1,D,126438,Merlangius merlangus,-9,0,349.65,108.986,17.131,3.483,1.75,0.75,0.25,0,0,0,
SWC-IBTS,1997,1,SCO2,GOV,29,55.4333,-9.1833,09/03/1997 16:03:00,110,47,39E0,D,126438,Merlangius merlangus,-9,0,2,11.571,28.429,20.133,10.533,4.333,1,0,0,0,
SWC-IBTS,1997,1,SCO2,GOV,30,55.7667,-9,09/03/1997 18:57:00,125,47,40E0,N,126438,Merlangius merlangus,-9,0,0,3.876,7.157,2.133,0.333,0.5,0,0,0,0,
SWC-IBTS,1997,1,SCO2,GOV,31,56.15,-9.1,10/03/1997 06:49:00,180,44,41E0,N,126438,Merlangius merlangus,-9,0,0,0,0,0,0,0,0,0,0,0,
SWC-IBTS,1997,1,SCO2,GOV,32,56.35,-8.5,10/03/1997 09:58:00,150,44,41E1,D,126438,Merlangius merlangus,-9,0,34.738,27.778,19.128,5.644,0.236,0.333,0,0,0.143,0,
SWC-IBTS,1997,1,SCO2,GOV,33,55.8333,-8.3667,10/03/1997 15:14:00,125,47,40E1,D,126438,Merlangius merlangus,-9,0,1092.7,3721.419,2424.581,456.3,184.333,16.667,8,0,0,0,
SWC-IBTS,1997,1,SCO2,GOV,34,55.8333,-7.75,10/03/1997 17:50:00,142,47,40E2,D,126438,Merlangius merlangus,-9,0,505.3,1519.571,296.395,33.933,6.8,0,0,0,0,0,
SWC-IBTS,1997,1,SCO2,GOV,35,55.9167,-6.7,10/03/1997 21:30:00,70,47,40E3,N,126438,Merlangius merlangus,-9,0,1467,12,0,0,0,0,0,0,0,0,
SWC-IBTS,1997,1,SCO2,GOV,36,56.4333,-6.7,11/03/1997 06:50:00,102,45,41E3,D,126438,Merlangius merlangus,-9,0,543.4,1.267,0.333,0,0,0,0,0,0,0,
SWC-IBTS,1997,1,SCO2,GOV,37,56.2167,-7.2167,11/03/1997 10:01:00,92,45,41E2,D,126438,Merlangius merlangus,-9,0,1239.667,33.667,2.667,0,0,0,0,0,0,0,
SWC-IBTS,1997,1,SCO2,GOV,38,56.5833,-7.4333,11/03/1997 13:43:00,179,45,42E2,D,126438,Merlangius merlangus,-9,0,46.783,7.217,0,1,0,0,0,0,0,0,
SWC-IBTS,1997,1,SCO2,GOV,39,56.7667,-6.9167,11/03/1997 16:44:00,140,45,42E3,D,126438,Merlangius merlangus,-9,0,435.15,7.85,1,0,0,0,0,0,0,0,
SWC-IBTS,1997,1,SCO2,GOV,40,57.1167,-7.0333,11/03/1997 19:40:00,142,44,43E2,N,126438,Merlangius merlangus,-9,0,123.024,21.565,4.286,0.125,0,0,0,0,0,0,
SWC-IBTS,1997,1,SCO2,GOV,41,56.6,-8.4167,12/03/1997 03:05:00,155,44,42E1,N,126438,Merlangius merlangus,-9,0,49.631,36.067,22.433,5.397,0.472,0,0,0,0,0,
SWC-IBTS,1997,1,SCO2,GOV,42,57.2333,-8.4667,12/03/1997 08:08:00,125,44,43E1,D,126438,Merlangius merlangus,-9,0,119.429,383.878,393.212,142.633,10.533,0.6,0,0,5.714,0,
SWC-IBTS,1997,1,SCO2,GOV,43,57.55,-8.5,12/03/1997 10:51:00,155,44,44E1,D,126438,Merlangius merlangus,-9,0,116.351,158.46,113.605,29.787,2.397,0.4,0,0,2,0,
SWC-IBTS,1997,1,SCO2,GOV,44,57.6167,-9.1,12/03/1997 14:42:00,145,44,44E0,D,126438,Merlangius merlangus,-9,0,9.089,59.296,169.26,120.588,31.047,15.933,1.5,0,4.286,0,
SWC-IBTS,1997,1,SCO2,GOV,45,58,-9.0667,12/03/1997 18:04:00,185,44,45E0,N,126438,Merlangius merlangus,-9,0,0,0.254,2.746,1.635,0.889,0.333,0,0,0.143,0,
SWC-IBTS,1997,1,SCO2,GOV,46,58.0167,-8.85,12/03/1997 20:27:00,165,44,45E1,N,126438,Merlangius merlangus,-9,0,1.411,88.338,255.576,198.181,43.894,22.1,4.5,0,9,0,
SWC-IBTS,1997,1,SCO2,GOV,47,58.2,-7.3167,13/03/1997 07:18:00,92,44,45E2,D,126438,Merlangius merlangus,-9,0,233.405,81.657,27.7,3.988,0.25,0,0,0,0,0,
SWC-IBTS,1997,1,SCO2,GOV,48,58.65,-7.25,13/03/1997 10:43:00,95,44,46E2,D,126438,Merlangius merlangus,-9,0,44.429,150.944,163.385,61.694,6.578,0.4,0,0,2.571,0,
SWC-IBTS,1997,1,SCO2,GOV,49,58.8,-6.9,13/03/1997 12:42:00,153,42,46E3,D,126438,Merlangius merlangus,-9,0,6.2,19.2,9.267,3.333,0,0,0,0,0,0,
SWC-IBTS,1997,1,SCO2,GOV,50,59,-6.8667,13/03/1997 15:30:00,170,42,47E3,D,126438,Merlangius merlangus,-9,0,6.4,5.433,3.25,1.917,0,0,0,0,0,0,
SWC-IBTS,1997,1,SCO2,GOV,51,57.7333,-5.9667,14/03/1997 08:06:00,150,43,44E4,D,126438,Merlangius merlangus,-9,0,170.867,6.15,4.283,0.2,0.5,0,0,0,0,0,
SWC-IBTS,1997,1,SCO2,GOV,52,57.9167,-6.1833,14/03/1997 10:22:00,80,43,44E3,D,126438,Merlangius merlangus,-9,0,1661.8,26.75,7.35,0.6,1.5,0,0,0,0,0,
SWC-IBTS,1997,1,SCO2,GOV,53,58,-5.7833,14/03/1997 13:25:00,116,43,45E4,D,126438,Merlangius merlangus,-9,0,1563.267,3.333,0.4,0,0,0,0,0,0,0,
SWC-IBTS,1997,1,SCO2,GOV,54,58.2667,-6,14/03/1997 16:15:00,110,43,45E3,D,126438,Merlangius merlangus,-9,0,628.4,21.917,4.483,1.7,1.5,0,0,0,0,0,
SWC-IBTS,1997,1,SCO2,GOV,55,58.3833,-5.7167,14/03/1997 18:26:00,113,43,45E4,N,126438,Merlangius merlangus,-9,0,368.2,3.5,1.1,0.2,0,0,0,0,0,0,
SWC-IBTS,1997,1,SCO2,GOV,56,58.5667,-5.6,15/03/1997 08:08:00,134,42,46E4,D,126438,Merlangius merlangus,-9,0,1116.333,21.167,3.75,0.75,0,0,0,0,0,0,
SWC-IBTS,1997,1,SCO2,GOV,57,58.7,-4.4333,15/03/1997 13:01:00,95,40,46E5,D,126438,Merlangius merlangus,-9,0,202.5,93.75,43.417,2.833,0.5,0,0,0,0,0,
SWC-IBTS,1998,1,SCO3,GOV,2,58.7,-4.3167,15/02/1998 11:54:00,91,40,46E5,D,126438,Merlangius merlangus,-9,0,436.333,20.667,8,0,0,0,0,0,0,0,
SWC-IBTS,1998,1,SCO3,GOV,3,58.6,-5.6,15/02/1998 17:01:00,114,42,46E4,N,126438,Merlangius merlangus,-9,0,761.25,22.85,3.65,0.25,0,0,0,0,0,0,
SWC-IBTS,1998,1,SCO3,GOV,4,58.7833,-6.15,15/02/1998 21:12:00,117,42,46E3,N,126438,Merlangius merlangus,-9,0,64.25,65.833,17.833,11,1.75,0.333,0,0,0,0,
SWC-IBTS,1998,1,SCO3,GOV,5,57.9667,-6.2167,16/02/1998 13:40:00,104,43,44E3,D,126438,Merlangius merlangus,-9,0,5171.9,81.1,0,1,0,0,0,0,0,0,
SWC-IBTS,1998,1,SCO3,GOV,6,57.7833,-6,16/02/1998 16:07:00,128,43,44E3,D,126438,Merlangius merlangus,-9,0,265.567,14.433,0,0,1,0,0,0,0,0,
SWC-IBTS,1998,1,SCO3,GOV,7,58.0167,-5.7833,16/02/1998 19:30:00,116,43,45E4,N,126438,Merlangius merlangus,-9,0,1294.333,25.667,0,0,0,0,0,0,0,0,
SWC-IBTS,1998,1,SCO3,GOV,8,58.3667,-5.7333,17/02/1998 08:12:00,115,43,45E4,D,126438,Merlangius merlangus,-9,0,1111.9,55.1,0,0,0,0,0,0,0,0,
SWC-IBTS,1998,1,SCO3,GOV,9,58.4167,-6.0167,17/02/1998 11:30:00,97,43,45E3,D,126438,Merlangius merlangus,-9,0,5750.8,471.2,15,21,3,0,0,0,0,0,
SWC-IBTS,1998,1,SCO3,GOV,10,58.35,-5.9833,17/02/1998 15:11:00,114,43,45E4,D,126438,Merlangius merlangus,-9,0,2670.767,27.233,0,0,0,0,0,0,0,0,
SWC-IBTS,1998,1,SCO3,GOV,11,57.1667,-6.9833,18/02/1998 06:20:00,125,45,43E3,N,126438,Merlangius merlangus,-9,0,424.2,57.4,16.15,5.75,2.5,0,0,0,0,0,
SWC-IBTS,1998,1,SCO3,GOV,12,56.7833,-6.9,18/02/1998 10:04:00,178,45,42E3,D,126438,Merlangius merlangus,-9,0,649.6,5.8,1.6,0,0,0,0,0,0,0,
SWC-IBTS,1998,1,SCO3,GOV,13,56.6,-7.3667,18/02/1998 13:21:00,172,45,42E2,D,126438,Merlangius merlangus,-9,0,192.4,46.5,16.35,3.75,1,0,0,0,0,0,
SWC-IBTS,1998,1,SCO3,GOV,14,56.45,-7.45,18/02/1998 16:12:00,136,45,41E2,D,126438,Merlangius merlangus,-9,0,665.8,78.733,23.467,2,0,0,0,0,0,0,
SWC-IBTS,1998,1,SCO3,GOV,15,56.6,-8.4167,18/02/1998 21:10:00,165,44,42E1,N,126438,Merlangius merlangus,-9,0,79.857,4.476,0.333,0.333,0,0,0,0,0,0,
SWC-IBTS,1998,1,SCO3,GOV,16,56.3167,-8.4333,19/02/1998 06:23:00,145,44,41E1,N,126438,Merlangius merlangus,-9,0,31.679,48.179,7.042,2.976,0.125,0,0,0,0,0,
SWC-IBTS,1998,1,SCO3,GOV,17,56.1667,-9.1,19/02/1998 12:12:00,181,44,41E0,D,126438,Merlangius merlangus,-9,0,0,0,0,0,0,0,0,0,0,0,
SWC-IBTS,1998,1,SCO3,GOV,18,55.85,-9.0167,19/02/1998 15:32:00,143,47,40E0,D,126438,Merlangius merlangus,-9,0,0,1.2,15.533,35.367,13.033,9.667,4,1.2,0,0,
SWC-IBTS,1998,1,SCO3,GOV,19,55.4333,-9.15,19/02/1998 20:04:00,114,47,39E0,N,126438,Merlangius merlangus,-9,0,0.8,81.733,69,19.033,14.633,5.333,0.667,2.8,0,0,
SWC-IBTS,1998,1,SCO3,GOV,20,55.3167,-8.4833,19/02/1998 23:22:00,92,47,39E1,N,126438,Merlangius merlangus,-9,0,215.2,490.233,77.533,2.4,3.9,0.333,0,0.4,0,0,
SWC-IBTS,1998,1,SCO3,GOV,21,55.45,-4.8,21/02/1998 06:37:00,56,46,39E5,N,126438,Merlangius merlangus,-9,0,2035.5,229.917,5.583,0,0,0,0,0,0,0,
SWC-IBTS,1998,1,SCO3,GOV,22,55.2833,-5.1833,21/02/1998 09:11:00,50,46,39E4,D,126438,Merlangius merlangus,-9,0,10735.167,682.333,4.5,3,0,0,0,0,0,0,
SWC-IBTS,1998,1,SCO3,GOV,40,56.3667,-6.8,28/02/1998 14:44:00,74,45,41E3,D,126438,Merlangius merlangus,-9,0,458.8,13.7,4.25,0.25,0,0,0,0,0,0,
SWC-IBTS,1998,1,SCO3,GOV,41,55.9667,-6.6333,28/02/1998 19:18:00,58,47,40E3,N,126438,Merlangius merlangus,-9,0,1376.75,326.65,1.35,0,0.25,0,0,0,0,0,
SWC-IBTS,1998,1,SCO3,GOV,42,55.8167,-7.65,01/03/1998 00:17:00,115,47,40E2,N,126438,Merlangius merlangus,-9,0,118.2,311.5,27.467,1,1.5,0.333,0,0,0,0,
SWC-IBTS,1998,1,SCO3,GOV,43,55.8167,-8.2333,01/03/1998 03:09:00,144,47,40E1,N,126438,Merlangius merlangus,-9,0,154.4,49,4.2,0.4,0,0,0,0,0,0,
SWC-IBTS,1998,1,SCO3,GOV,44,56.75,-9.0167,01/03/1998 10:39:00,258,44,42E0,D,126438,Merlangius merlangus,-9,0,0,0,0,0,0,0,0,0,0,0,
SWC-IBTS,1998,1,SCO3,GOV,45,57.2167,-8.4667,02/03/1998 07:53:00,126,44,43E1,D,126438,Merlangius merlangus,-9,0,72.5,347.129,80.402,66.067,11.569,0.333,0,0,0,0,
SWC-IBTS,1998,1,SCO3,GOV,46,57.55,-8.5,02/03/1998 11:21:00,162,44,44E1,D,126438,Merlangius merlangus,-9,0,23.143,59.417,5.238,2.952,0.75,0.5,0,0,0,0,
SWC-IBTS,1998,1,SCO3,GOV,47,57.6167,-9.0833,02/03/1998 14:20:00,145,44,44E0,D,126438,Merlangius merlangus,-9,0,4.286,22.845,11.476,15.905,5.155,0.333,0,0,0,0,
SWC-IBTS,1998,1,SCO3,GOV,48,58.0167,-9.05,02/03/1998 17:44:00,187,44,45E0,D,126438,Merlangius merlangus,-9,0,0,2.036,1.964,0,0,0,0,0,0,0,
SWC-IBTS,1998,1,SCO3,GOV,49,58.0167,-8.8667,02/03/1998 20:54:00,165,44,45E1,N,126438,Merlangius merlangus,-9,0,24,376.536,252.726,215.614,52.89,14.233,0,0,0,0,
SWC-IBTS,1998,1,SCO3,GOV,50,58.2,-7.3167,03/03/1998 08:30:00,95,44,45E2,D,126438,Merlangius merlangus,-9,0,79.071,32.667,2.036,2.09,0.736,0.4,0,0,0,0,
SWC-IBTS,1998,1,SCO3,GOV,51,58.6167,-7.3333,03/03/1998 14:37:00,100,44,46E2,D,126438,Merlangius merlangus,-9,0,46.607,112.619,36.202,24.686,6.486,1.4,0,0,0,0,
SWC-IBTS,1998,1,SCO3,GOV,52,59,-6.85,03/03/1998 18:58:00,167,42,47E3,N,126438,Merlangius merlangus,-9,0,0,4.6,4.067,10.333,4.333,0.667,0,0,0,0,
SWC-IBTS,1998,1,SCO3,GOV,53,59.3333,-5.2167,04/03/1998 07:12:00,118,42,47E4,D,126438,Merlangius merlangus,-9,0,48.25,542.9,272.1,237.5,47.25,16,0,0,0,0,
SWC-IBTS,1998,1,SCO3,GOV,54,59.2167,-4.1667,04/03/1998 11:26:00,114,40,47E5,D,126438,Merlangius merlangus,-9,0,495.667,152.667,74.667,18,6,0,0,0,0,0,
SWC-IBTS,1999,1,SCO3,GOV,3,59.2167,-4.05,02/03/1999 15:41:00,117,40,47E5,D,126438,Merlangius merlangus,-9,0,52,143,21,0,4,0,0,0,0,0,
SWC-IBTS,1999,1,SCO3,GOV,4,59.3333,-5.0833,02/03/1999 19:15:00,138,42,47E4,N,126438,Merlangius merlangus,-9,0,7.667,73.333,6.833,8.167,2,0,0,0,0,0,
SWC-IBTS,1999,1,SCO3,GOV,5,59.05,-6.75,03/03/1999 07:29:00,159,42,47E3,D,126438,Merlangius merlangus,-9,0,0,5.5,4.667,5.833,6,2,2,0,0,0,
SWC-IBTS,1999,1,SCO3,GOV,6,58.3833,-5.6333,03/03/1999 15:43:00,107,43,45E4,D,126438,Merlangius merlangus,-9,0,222.655,278.568,43.01,4.967,2.4,0.4,0,0,0,0,
SWC-IBTS,1999,1,SCO3,GOV,7,58.4,-6,03/03/1999 17:50:00,100,43,45E3,N,126438,Merlangius merlangus,-9,0,1266.145,1356.253,198.235,25.767,12.8,0.8,0,0,0,0,
SWC-IBTS,1999,1,SCO3,GOV,8,58.3333,-5.9833,03/03/1999 19:18:00,119,43,45E4,N,126438,Merlangius merlangus,-9,0,301.836,77.56,12.57,1.633,0,0.4,0,0,0,0,
SWC-IBTS,1999,1,SCO3,GOV,9,58.05,-5.75,04/03/1999 07:24:00,114,43,45E4,D,126438,Merlangius merlangus,-9,0,285.855,13.645,0.5,0,0,0,0,0,0,0,
SWC-IBTS,1999,1,SCO3,GOV,10,57.9667,-6.2167,04/03/1999 09:39:00,106,43,44E3,D,126438,Merlangius merlangus,-9,0,1942.4,44.267,1.333,0,0,0,0,0,0,0,
SWC-IBTS,1999,1,SCO3,GOV,11,57.7667,-6,04/03/1999 11:33:00,138,43,44E3,D,126438,Merlangius merlangus,-9,0,101.527,35.191,4.782,0.5,0,0,0,0,0,0,
SWC-IBTS,1999,1,SCO3,GOV,12,57.15,-6.9833,04/03/1999 16:33:00,134,45,43E3,D,126438,Merlangius merlangus,-9,0,64,0,0,0,0,0,0,0,0,0,
SWC-IBTS,1999,1,SCO3,GOV,13,56.7833,-6.9167,04/03/1999 19:13:00,172,45,42E3,N,126438,Merlangius merlangus,-9,0,70,6,0,0,0,0,0,0,0,0,
SWC-IBTS,1999,1,SCO3,GOV,14,56.6167,-7.35,04/03/1999 21:30:00,176,45,42E2,N,126438,Merlangius merlangus,-9,0,40,6,0,0,2,0,0,0,0,0,
SWC-IBTS,1999,1,SCO3,GOV,15,56.4833,-7.4833,05/03/1999 07:04:00,147,45,41E2,D,126438,Merlangius merlangus,-9,0,390,2,0,0,0,0,0,0,0,0,
SWC-IBTS,1999,1,SCO3,GOV,16,56.3167,-8.4333,05/03/1999 11:26:00,152,44,41E1,D,126438,Merlangius merlangus,-9,0,16.4,4.417,2.85,0.333,0,0,0,0,0,0,
SWC-IBTS,1999,1,SCO3,GOV,17,56.2167,-9.1167,05/03/1999 14:26:00,188,44,41E0,D,126438,Merlangius merlangus,-9,0,0,0,0,0,0,0,0,0,0,0,
SWC-IBTS,1999,1,SCO3,GOV,18,55.7833,-9,05/03/1999 17:39:00,132,47,40E0,D,126438,Merlangius merlangus,-9,0,0,3.467,8.133,6,6.4,0,0,0,0,0,
SWC-IBTS,1999,1,SCO3,GOV,19,55.4333,-9.2,05/03/1999 20:35:00,124,47,39E0,N,126438,Merlangius merlangus,-9,0,1.333,9.467,14.133,2.667,0.4,0,0,0,0,0,
SWC-IBTS,1999,1,SCO3,GOV,20,55.3,-8.4833,06/03/1999 07:20:00,99,47,39E1,D,126438,Merlangius merlangus,-9,0,843.933,560.733,190.267,20.667,6.4,0,0,0,0,0,
SWC-IBTS,1999,1,SCO3,GOV,21,55.45,-7.6,06/03/1999 11:27:00,60,47,39E2,D,126438,Merlangius merlangus,-9,0,10.4,12,7.867,3.333,0.4,0,0,0,0,0,
SWC-IBTS,1999,1,SCO3,GOV,22,55.8167,-7.7,06/03/1999 14:54:00,127,47,40E2,D,126438,Merlangius merlangus,-9,0,145.667,40.267,8.067,0,0,0,0,0,0,0,
SWC-IBTS,1999,1,SCO3,GOV,23,55.8167,-8.25,06/03/1999 17:51:00,150,47,40E1,D,126438,Merlangius merlangus,-9,0,22.4,1.6,0,0,0,0,0,0,0,0,
SWC-IBTS,1999,1,SCO3,GOV,24,56.6,-8.4833,07/03/1999 07:14:00,165,44,42E1,D,126438,Merlangius merlangus,-9,0,16.971,49.336,3.407,0.286,0,0,0,0,0,0,
SWC-IBTS,1999,1,SCO3,GOV,25,56.75,-9,07/03/1999 11:38:00,201,44,42E0,D,126438,Merlangius merlangus,-9,0,0,0,0,0,0,0,0,0,0,0,
SWC-IBTS,1999,1,SCO3,GOV,26,57.2333,-8.4667,07/03/1999 16:27:00,130,44,43E1,D,126438,Merlangius merlangus,-9,0,371.714,5838.155,1105.321,222.81,10,0,0,0,0,0,
SWC-IBTS,1999,1,SCO3,GOV,27,57.5667,-8.5,07/03/1999 19:12:00,161,44,44E1,N,126438,Merlangius merlangus,-9,0,68.629,190.267,14.962,1.81,0.333,0,0,0,0,0,
SWC-IBTS,1999,1,SCO3,GOV,28,57.6167,-9.1,07/03/1999 22:01:00,151,44,44E0,N,126438,Merlangius merlangus,-9,0,11.771,394.933,258.486,97.81,15,0,0,0,0,0,
SWC-IBTS,1999,1,SCO3,GOV,29,58.05,-9.0167,08/03/1999 07:13:00,190,44,45E0,D,126438,Merlangius merlangus,-9,0,0,0,0,0,0,0,0,0,0,0,
SWC-IBTS,1999,1,SCO3,GOV,30,58,-8.8667,08/03/1999 08:48:00,165,44,45E1,D,126438,Merlangius merlangus,-9,0,0.857,19.857,5.548,1.405,0.333,0,0,0,0,0,
SWC-IBTS,1999,1,SCO3,GOV,32,58.2667,-7.3667,08/03/1999 16:37:00,76,44,45E2,D,126438,Merlangius merlangus,-9,0,2.286,9.179,0.536,0,0,0,0,0,0,0,
SWC-IBTS,1999,1,SCO3,GOV,33,58.65,-7.3,08/03/1999 19:52:00,96,44,46E2,N,126438,Merlangius merlangus,-9,0,0,1.333,0.333,1,1.333,0,0,0,0,0,
SWC-IBTS,1999,1,SCO3,GOV,34,58.8,-6.2,09/03/1999 08:10:00,116,42,46E3,D,126438,Merlangius merlangus,-9,0,148.333,287.167,3,5.5,0,0,0,0,0,0,
SWC-IBTS,1999,1,SCO3,GOV,35,58.5833,-5.6333,09/03/1999 10:40:00,131,42,46E4,D,126438,Merlangius merlangus,-9,0,92,42,0,0,0,0,0,0,0,0,
SWC-IBTS,1999,1,SCO3,GOV,36,58.7,-4.35,09/03/1999 15:13:00,96,40,46E5,D,126438,Merlangius merlangus,-9,0,33.333,18,0.667,0,0,0,0,0,0,0,
SWC-IBTS,1999,1,SCO3,GOV,37,56.4167,-6.7333,10/03/1999 07:31:00,86,45,41E3,D,126438,Merlangius merlangus,-9,0,1726,0,0,0,0,0,0,0,0,0,
SWC-IBTS,1999,1,SCO3,GOV,38,55.95,-6.6333,10/03/1999 10:44:00,56,47,40E3,D,126438,Merlangius merlangus,-9,0,0,0,0,0,0,0,0,0,0,0,
SWC-IBTS,1999,1,SCO3,GOV,39,55.2667,-5.1833,10/03/1999 18:12:00,50,46,39E4,N,126438,Merlangius merlangus,-9,0,2348.222,352.611,5.167,0,0,0,0,0,0,0,
SWC-IBTS,1999,1,SCO3,GOV,40,55.45,-4.8167,10/03/1999 20:47:00,60,46,39E5,N,126438,Merlangius merlangus,-9,0,4785.778,391.556,0.667,2,0,0,0,0,0,0,
SWC-IBTS,1999,1,SCO3,GOV,58,55.4167,-4.8667,16/03/1999 07:15:00,70,46,39E5,D,126438,Merlangius merlangus,-9,0,1589.111,101.389,3.5,0,0,0,0,0,0,0,
SWC-IBTS,1999,1,SCO3,GOV,59,55.2667,-5.1833,16/03/1999 09:37:00,50,46,39E4,D,126438,Merlangius merlangus,-9,0,7475.333,11605,245.667,44,0,0,0,0,0,0,
SWC-IBTS,1999,1,SCO3,GOV,60,57.95,-6.2,17/03/1999 08:26:00,90,43,44E3,D,126438,Merlangius merlangus,-9,0,1793.564,82.833,3.603,0,0,0,0,0,0,0,
SWC-IBTS,1999,1,SCO3,GOV,61,58.0167,-5.7667,17/03/1999 10:58:00,116,43,45E4,D,126438,Merlangius merlangus,-9,0,33.455,4.879,0.5,1.167,0,0,0,0,0,0,
SWC-IBTS,1999,1,SCO3,GOV,62,58.3,-5.9833,17/03/1999 13:31:00,116,43,45E4,D,126438,Merlangius merlangus,-9,0,506.618,31.343,2.439,0.8,0.4,0.4,0,0,0,0,
SWC-IBTS,1999,1,SCO3,GOV,63,58.3833,-5.9833,17/03/1999 15:07:00,101,43,45E4,D,126438,Merlangius merlangus,-9,0,605.382,149.932,17.452,0.833,0.4,0,0,0,0,0,
SWC-IBTS,1999,1,SCO3,GOV,64,58.3833,-5.7,17/03/1999 17:42:00,114,43,45E4,D,126438,Merlangius merlangus,-9,0,170.745,42.035,6.153,1.467,1.2,0.4,0,0,0,0,
SWC-IBTS,2000,1,SCO3,GOV,2,58.7167,-4.3333,03/03/2000 19:40:00,90,40,46E5,N,126438,Merlangius merlangus,-9,0,272.667,206.667,83.667,21,0,22,0,0,0,0,
SWC-IBTS,2000,1,SCO3,GOV,3,58.5667,-5.6167,04/03/2000 07:40:00,126,42,46E4,D,126438,Merlangius merlangus,-9,0,258.4,13.7,5.233,0.667,0,0,0,0,0,0,
SWC-IBTS,2000,1,SCO3,GOV,4,58.4,-5.6333,04/03/2000 09:59:00,100,43,45E4,D,126438,Merlangius merlangus,-9,0,683.468,42.307,17.659,0.667,0.4,1.5,0,0,0,0,
